查詢交易日期,查詢市場,日期,市場,產品,上價,中價,下價,平均價(元/公斤),跟前一交易日比較%,交易量(公斤),跟前一交易日比較%
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,G49 奇異果 進口 ,146.1,117.1,100.0,119.5, -  4,"2,018", + 12
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,I1 木瓜 網室紅肉 ,30.0,22.1,15.0,22.3, -  6,"3,746", - 30
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,J1 荔枝 玉荷包 ,84.1,73.6,57.6,72.5, -  5,"1,353", +  6
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,J2 荔枝 黑葉 ,40.0,32.1,25.0,32.2, - 15,"2,317", -  1
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,N9 李 進口 ,100.0,100.0,100.0,100.0, + 13,450, + 32
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,O2 梨 秋水梨 ,60.0,42.1,25.0,42.3, +  6,710, -  5
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,O5 梨 豐水梨 ,75.0,51.2,30.0,51.7, - 13,580, - 24
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,P1 番石榴 珍珠芭 ,25.2,17.3,10.0,17.4, +  5,"3,992", - 51
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,P3 番石榴 帝王芭 ,30.0,26.8,20.0,26.1,  -  ,"1,150",  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,Q1 蓮霧 紅蓮霧 ,46.7,29.2,15.0,29.9, + 10,"1,335", - 48
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,R1 芒果 愛文 ,45.3,36.8,18.5,34.9, + 29,"6,409", - 69
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,R2 芒果 玉文 ,40.0,26.1,15.0,26.7, +  5,"1,125", - 23
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,R3 芒果 本島 ,30.0,22.5,15.0,22.5,  -  ,200,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,R5 芒果 黑香金興 ,40.0,28.5,20.0,29.1,  -  ,432,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,R6 芒果 金煌 ,30.0,16.5,10.0,17.9, -  2,"3,065", - 18
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,R8 芒果 芒果青 ,21.7,15.5,10.0,15.6, -  7,"2,286", -  3
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,S1 葡萄 巨峰 ,75.0,46.4,30.0,48.8, -  5,688, - 44
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,S9 葡萄 進口 ,150.0,116.9,100.0,120.1, -  3,"1,542", + 84
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,T4 西瓜 鳳光英妙 ,15.0,11.7,10.0,12.0, -  4,"5,000", +108
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,T5 西瓜 黃肉 ,20.0,14.2,10.0,14.6, + 16,"1,650", + 38
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,T6 西瓜 紅肉 ,15.0,13.6,10.0,13.2,  -  ,820,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,V1 甜瓜 美濃 ,40.0,22.1,15.0,24.3, - 16,655, - 74
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,W2 洋香瓜 網狀綠肉 ,40.0,31.3,20.0,30.8, + 11,975, - 10
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,X69 蘋果 富士進口 ,150.0,121.4,100.0,122.8, -  2,696, - 56
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,Y19 桃子 水蜜桃進口 ,250.0,238.9,200.0,233.3, +  2,180, - 50
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,Y3 桃子 甜桃 ,75.0,75.0,75.0,75.0, + 43,56, - 81
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,420 豐原區,Y39 桃子 甜桃進口 ,200.0,141.9,100.0,145.1,  -  ,82,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,423 東勢區,91 其他  ,25.0,25.0,23.5,24.2,  -  ,226,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,423 東勢區,F1 雜柑 檸檬 ,21.6,21.6,20.3,20.3, - 24,132, +189
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,423 東勢區,N3 李 紅肉李 ,109.7,73.1,37.3,74.5, +  2,"1,368", +494
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,423 東勢區,O0 梨 其他 ,105.2,63.5,42.2,59.4,  -  ,706,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,423 東勢區,O2 梨 秋水梨 ,112.3,73.5,37.0,69.5, - 17,"4,213", -  6
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,423 東勢區,O5 梨 豐水梨 ,127.4,85.0,40.8,83.3, +  1,"94,315", + 70
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,423 東勢區,O8 梨 4029梨 ,79.1,49.3,33.4,49.0, - 22,"2,505", +375
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,423 東勢區,OV 梨 蜜梨 ,125.3,76.3,39.2,73.7,  -  ,"4,255",  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,423 東勢區,Y0 桃子 其他 ,138.8,107.2,89.2,111.3, + 59,369, +439
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,423 東勢區,Y2 桃子 鶯歌桃 ,73.0,50.1,25.4,51.6, - 31,"1,492", +981
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,423 東勢區,Y3 桃子 甜桃 ,138.4,78.2,42.9,78.4, - 17,"1,379", +355
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,423 東勢區,91 其他  ,20.0,20.0,20.0,20.0, - 17,216, -  4
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,423 東勢區,F1 雜柑 檸檬 ,25.0,19.1,11.6,18.9, -  7,299, +126
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,423 東勢區,N3 李 紅肉李 ,86.3,57.3,34.7,59.6, - 20,"2,141", + 57
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,423 東勢區,O0 梨 其他 ,66.6,54.8,35.6,52.6, - 11,760, +  8
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,423 東勢區,O2 梨 秋水梨 ,102.0,81.0,36.9,80.1, + 15,"11,539", +174
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,423 東勢區,O5 梨 豐水梨 ,118.2,74.9,33.7,81.3, -  2,"96,278", +  2
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,423 東勢區,OV 梨 蜜梨 ,46.0,26.4,23.7,28.2, - 62,325, - 92
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,423 東勢區,Y0 桃子 其他 ,50.0,50.0,47.6,47.6, - 57,34, - 91
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,423 東勢區,Y2 桃子 鶯歌桃 ,90.7,55.7,36.1,58.6, + 14,488, - 67
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,423 東勢區,Y3 桃子 甜桃 ,126.5,80.6,59.2,84.7, +  8,635, - 54
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,423 東勢區,91 其他  ,25.0,25.0,25.0,25.0, + 25,96, - 56
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,423 東勢區,A1 香蕉  ,21.6,21.6,21.6,21.6,  -  ,13,  -  
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,423 東勢區,F1 雜柑 檸檬 ,25.0,25.0,21.4,21.5, + 14,114, - 62
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,423 東勢區,N3 李 紅肉李 ,88.8,57.7,22.2,60.3, +  1,189, - 91
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,423 東勢區,O0 梨 其他 ,133.3,77.5,25.0,76.6, + 46,953, + 25
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,423 東勢區,O2 梨 秋水梨 ,136.7,78.4,42.5,87.4, +  9,"5,325", - 54
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,423 東勢區,O5 梨 豐水梨 ,118.4,74.6,42.1,73.8, -  9,"19,703", - 80
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,423 東勢區,Y2 桃子 鶯歌桃 ,100.0,68.3,41.4,68.1, + 16,311, - 36
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,423 東勢區,Y3 桃子 甜桃 ,66.6,66.6,58.8,58.9, - 31,28, - 96
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,11 椰子  ,15.0,13.0,10.0,13.0,    0,800, - 20
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,51 百香果 改良種 ,80.0,44.0,25.0,44.0,    0,400, - 11
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,72 小番茄 聖女 ,38.0,25.0,16.0,25.0,    0,"1,200", + 20
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,74 小番茄 玉女 ,100.0,90.0,60.0,90.0,    0,600, + 20
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,811 火龍果 白肉 ,44.0,31.0,22.0,31.0,    0,"3,000", + 20
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,812 火龍果 紅肉 ,32.0,23.0,13.0,23.0,    0,"8,000", + 14
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,839 櫻桃 進口 ,300.0,300.0,300.0,300.0,    0,250, + 25
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,859 榴槤 進口 ,125.0,100.0,95.0,100.0,    0,"1,000", + 25
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,91 其他  ,42.0,20.0,14.0,20.0,    0,"4,000", +  5
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,A1 香蕉  ,35.0,25.0,18.0,25.0, +  4,"2,800", -  7
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16.0,9.0,6.0,9.0,    0,"7,200", +  3
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,E9 甜橙 進口 ,50.0,41.0,35.0,41.0, +  3,"1,200",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,F1 雜柑 檸檬 ,33.0,22.0,16.0,22.0, +  5,"2,000", + 11
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,G49 奇異果 進口 ,120.0,100.0,80.0,100.0,    0,"1,500", +  7
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,I1 木瓜 網室紅肉 ,26.0,17.0,10.0,17.0, +  6,"7,000", + 17
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,J1 荔枝 玉荷包 ,83.0,66.0,50.0,66.0,    0,"2,400", -  4
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,J4 荔枝 竹葉黑 ,38.0,30.0,25.0,30.0,    0,"1,600", - 11
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,N3 李 紅肉李 ,65.0,33.0,25.0,33.0, +  3,850, +  6
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,O2 梨 秋水梨 ,65.0,35.0,30.0,35.0, -  8,"1,000", - 17
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,O5 梨 豐水梨 ,100.0,72.0,42.0,72.0, +  3,"3,200", +  7
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,P1 番石榴 珍珠芭 ,32.0,22.0,17.0,22.0, +  5,"1,400", + 40
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,Q1 蓮霧 紅蓮霧 ,43.0,26.0,18.0,26.0, +  4,"1,000", - 58
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,R1 芒果 愛文 ,48.0,25.0,17.0,25.0,    0,"4,000", - 43
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,R2 芒果 玉文 ,35.0,22.0,17.0,22.0, + 10,"1,200", - 40
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,R3 芒果 本島 ,42.0,27.0,18.0,27.0,    0,"1,000", - 33
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,R6 芒果 金煌 ,35.0,20.0,15.0,20.0, + 11,"1,600", - 36
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,S1 葡萄 巨峰 ,85.0,60.0,45.0,60.0,    0,900, + 13
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,S9 葡萄 進口 ,95.0,82.0,70.0,82.0, +  3,300, - 25
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,T1 西瓜 大西瓜 ,15.0,10.0,8.0,10.0,    0,"7,000", +  8
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,T3 西瓜 黑美人 ,10.0,7.0,6.0,7.0,    0,"2,500", + 25
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,T5 西瓜 黃肉 ,10.0,7.0,6.0,7.0,    0,"6,000", + 20
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,V1 甜瓜 美濃 ,30.0,20.0,10.0,20.0, + 18,"3,000", + 50
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,W1 洋香瓜 網狀紅肉 ,35.0,23.0,15.0,23.0,    0,700, + 17
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,W2 洋香瓜 網狀綠肉 ,45.0,25.0,16.0,25.0,    0,300, - 14
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/08,600 嘉義市,X09 蘋果 其他進口 ,95.0,75.0,65.0,75.0,    0,"5,500", + 10
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,11 椰子  ,15.0,13.0,10.0,13.0,    0,"1,000", + 25
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,51 百香果 改良種 ,80.0,44.0,25.0,44.0,    0,400,    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,72 小番茄 聖女 ,38.0,25.0,16.0,25.0,    0,"1,300", +  8
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,74 小番茄 玉女 ,100.0,90.0,60.0,90.0,    0,600,    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,811 火龍果 白肉 ,44.0,30.0,22.0,30.0, -  3,"3,100", +  3
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,812 火龍果 紅肉 ,32.0,23.0,15.0,23.0,    0,"8,000",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,839 櫻桃 進口 ,300.0,300.0,300.0,300.0,    0,250,    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,859 榴槤 進口 ,125.0,100.0,95.0,100.0,    0,900, - 10
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,91 其他  ,42.0,20.0,14.0,20.0,    0,"4,500", + 13
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,A1 香蕉  ,35.0,25.0,18.0,25.0,    0,"2,800",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,16.0,9.0,6.0,9.0,    0,"7,300", +  1
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,E9 甜橙 進口 ,50.0,41.0,35.0,41.0,    0,"1,200",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,F1 雜柑 檸檬 ,33.0,21.0,16.0,21.0, -  5,"2,000",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,G49 奇異果 進口 ,120.0,100.0,80.0,100.0,    0,"1,500",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,I1 木瓜 網室紅肉 ,26.0,18.0,10.0,18.0, +  6,"6,500", -  7
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,J1 荔枝 玉荷包 ,83.0,66.0,50.0,66.0,    0,"2,400",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,J4 荔枝 竹葉黑 ,38.0,30.0,25.0,30.0,    0,"1,800", + 13
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,N3 李 紅肉李 ,65.0,32.0,25.0,32.0, -  3,900, +  6
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,O2 梨 秋水梨 ,65.0,36.0,30.0,36.0, +  3,"1,100", + 10
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,O5 梨 豐水梨 ,100.0,72.0,42.0,72.0,    0,"3,200",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,P1 番石榴 珍珠芭 ,32.0,22.0,17.0,22.0,    0,"1,300", -  7
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,Q1 蓮霧 紅蓮霧 ,43.0,26.0,18.0,26.0,    0,"1,200", + 20
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,R1 芒果 愛文 ,48.0,25.0,17.0,25.0,    0,"4,300", +  8
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,R2 芒果 玉文 ,35.0,22.0,16.0,22.0,    0,"1,200",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,R3 芒果 本島 ,42.0,27.0,18.0,27.0,    0,"1,000",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,R6 芒果 金煌 ,35.0,20.0,15.0,20.0,    0,"1,600",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,S1 葡萄 巨峰 ,85.0,60.0,45.0,60.0,    0,900,    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,S9 葡萄 進口 ,95.0,82.0,70.0,82.0,    0,400, + 33
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,T1 西瓜 大西瓜 ,15.0,10.0,8.0,10.0,    0,"7,000",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,T3 西瓜 黑美人 ,10.0,7.0,6.0,7.0,    0,"2,500",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,T5 西瓜 黃肉 ,10.0,7.0,6.0,7.0,    0,"6,000",    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,V1 甜瓜 美濃 ,30.0,19.0,10.0,19.0, -  5,"2,900", -  3
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,W1 洋香瓜 網狀紅肉 ,35.0,23.0,15.0,23.0,    0,700,    0
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,W2 洋香瓜 網狀綠肉 ,45.0,25.0,16.0,25.0,    0,350, + 17
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/09,600 嘉義市,X09 蘋果 其他進口 ,95.0,75.0,65.0,75.0,    0,"5,300", -  4
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,11 椰子  ,15.0,13.0,10.0,13.0,    0,"1,100", + 10
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,51 百香果 改良種 ,77.0,42.0,25.0,42.0, -  5,500, + 25
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,72 小番茄 聖女 ,40.0,27.0,18.0,27.0, +  8,"1,200", -  8
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,74 小番茄 玉女 ,90.0,70.0,50.0,70.0, - 22,500, - 17
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,812 火龍果 紅肉 ,38.0,25.0,18.0,25.0, +  9,"7,000", - 13
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,839 櫻桃 進口 ,500.0,400.0,300.0,400.0, + 33,380, + 52
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,859 榴槤 進口 ,125.0,100.0,95.0,100.0,    0,800, - 11
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,91 其他  ,40.0,20.0,14.0,20.0,    0,"4,000", - 11
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,A1 香蕉  ,30.0,23.0,16.0,23.0, -  8,"3,200", + 14
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,B2 鳳梨 金鑽鳳梨 ,20.0,15.0,13.0,15.0, + 67,"7,000", -  4
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,E9 甜橙 進口 ,50.0,40.0,35.0,40.0, -  2,"1,100", -  8
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,F1 雜柑 檸檬 ,30.0,20.0,16.0,20.0, -  5,"2,100", +  5
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,G49 奇異果 進口 ,120.0,100.0,80.0,100.0,    0,"1,300", - 13
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,I1 木瓜 網室紅肉 ,28.0,18.0,12.0,18.0,    0,"6,000", -  8
109/06/08 ~ 109/06/10 (農曆:109/04/17* ~ 109/04/19*),全部市場,109/06/10,600 嘉義市,J1 荔枝 玉荷包 ,77.0,63.0,50.0,63.0, -  5,"3,500", + 46
